"2011/08/31_21:38","seoholding.com/13/boardhost","80.91.176.192","ds2.hosted.in.","redirects to trojan","Dmitry Klimov win32parit.b@gmail.com","21219","0","0"
"2011/09/12_18:49","www.infra.by/conflq.php","91.149.157.133","vh16.hoster.by.","obfuscated iframe leads to exploit kit","-","6697","0","0"
"2011/09/12_18:49","zwierzu.zxy.me/conflq.php","178.248.75.84","178-248-75-84.glowanet.pl.","obfuscated iframe leads to exploit kit","Glowinski Piotr / b4m0v6deiwnz8yqohjz0@n.o-w-o.info","50434","0","0"
"2011/09/18_15:59","elocumjobs.com/_sql/1/index.php?spl=mdac","78.136.20.106","132775-www1.ecarers.com.","fake av","Balfor Recruitment Group Ltd (BALFO04979) / domain-admin@easily.co.uk","15395","0","0"
"2014/03/23_10:15","iabe45sd.com/joomla/routine/appreciated_format-received-experienced.php?tf=1o:30:1j:31:1n&ge=32:2w:32:1f:2w:32:1g:31:1n:2w&q=1k&bx=r&rd=v","109.120.177.54","109.120.177.54.addr.datapoint.ru.","Trojan.OCD","Registrar Abuse Contact reg-whois@rethemhosting.net","30968","0","0"
"2014/03/23_10:15","iabe45sd.com/joomla/routine/appreciated_format-received-experienced.php?sf=1h:30:1h:30:32&ae=32:2w:32:1f:2w:32:1g:31:1n:2w&f=1f&wg=l<=u","109.120.177.54","109.120.177.54.addr.datapoint.ru.","Trojan.OCD","Registrar Abuse Contact reg-whois@rethemhosting.net","30968","0","0"
"2014/03/23_10:15","iabe45sd.com/joomla/routine/appreciated_format-received-experienced.php?dve=1j:1f:1l:1f:1h&hwftsf=32:2w:32:1f:2w:32:1g:31:1n:2w&rexcnp=1i&lygfrf=crfgz&jldflodg=qdfsbcdn","109.120.177.54","109.120.177.54.addr.datapoint.ru.","Trojan.OCD","Registrar Abuse Contact reg-whois@rethemhosting.net","30968","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/0.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/1.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/3.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/4.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/5.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/6.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/7.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/8.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/9.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/10.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/11.exe","-","trojan OnlineGames","-","4134","0","0"
"2011/10/21_23:55","-","121.10.107.78:88/b7/13.exe","-","trojan OnlineGames","-","4134","0","0"
"2014/03/23_10:15","iabe45sd.com/joomla/routine/appreciated_format-received-experienced.php?bf=2w:30:33:1j:1g&de=32:2w:32:1f:2w:32:1g:31:1n:2w&e=1f&wv=o&xl=x","109.120.177.54","109.120.177.54.addr.datapoint.ru.","Trojan.OCD","Registrar Abuse Contact reg-whois@rethemhosting.net","30968","0","0"
"2011/11/10_21:52","-","202.157.165.152/zfin.html","-","redirects to exploit kit","-","9892","0","0"
"2011/11/16_18:14","nobodyspeakstruth.narod.ru/upload/main.exe","87.250.250.83","wrz.yandex.ru.","trojan","-","13238","0","0"
"2011/11/16_21:36","remorcicomerciale.ro/hyb7w2u/index.html","94.60.32.118","118-32-static.mxserver.ro.","leads to Blackhole exploit kit","-","35818","0","0"
"2011/11/22_01:55","negociosdasha.com/uqa5q2p/index.html","66.7.214.156","dime154.dizinc.com.","Leads to Blackhole exploit","NEGOCIOS DASHA EIRL / dominios@4jotas-web.com","33182","0","0"
"2011/11/23_23:29","eldiariodeguadalajara.com/153c5f/index.html","50.28.1.14","host.dnscentralmachine.info.","Leads to Blackhole exploit","Administracion de Registro de Dominios para Terceros /","32244","0","0"
"2014/03/23_10:15","www.herteldenpaylasim.org/face/","5.2.81.121","121.81.2.5.alastyr.com.","Backdoor.IRCBot","Alihan Alihan / pusat174@hotmail.com","3188","0","0"
"2014/03/23_10:15","mythesisspace.com/links/","192.185.170.140","ns247.websitewelcome.com.","Backdoor.IRCBot","Registrar Abuse Contact domainabuse@tucows.com","20013","0","0"
"2011/12/07_19:17","paracadutismolucca.it/fe7041/index.html","62.48.33.13","web4.playnet.it.","Leads to Blackhole exploit","-","13284","0","0"
"2014/03/23_10:15","aintdoinshit.com/","74.220.207.85","host85.hostmonster.com.","Backdoor.IRCBot","Registrar Abuse Contact support@hostmonster.com","46606","0","0"
"2014/03/23_10:15","fadedboys.com/forum/","75.119.218.221","apache2-llama.capone.dreamhost.com.","Backdoor.IRCBot","Registrar Abuse Contact abuse@enom.com","26347","0","0"
"2012/01/26_13:24","qwebirc.swiftirc.net/?channels=#SM_Dicing","178.79.160.170","p-sbnc.swiftirc.net.","IRC Bot C&C","Karl Roesner / -","15830","0","0"
"2014/10/23_20:52","itsallaboutrice.com/documents/doc.php","66.7.201.55","ns1.iededserver2.com.","leads to trojan download","-","33182","0","0"
"2014/10/29_13:41","bilinguist.hospice-house.com/u6c9fd6q0d.php","95.211.194.77","lw61.ua-hosting.com.ua.","exploit kit","-","16265","0","0"
"2012/02/26_21:35","cswilliamsburg.com/site7/data/","174.122.148.94","5e.94.7aae.static.theplanet.com.","CrimePack exploit kit","Michael Basford / -","21844","0","0"
"2012/03/13_05:01","bj04.com/myimg/?IMG1507.jpg","222.122.20.235","-","Leads to Blackhole exploit","-","4766","0","0"
"2012/03/13_05:01","pamoran.net/forum/got.php?sid=1","206.188.192.34","vux.netsolhost.com.","Leads to Blackhole exploit","Skific, Albert / albjski12@ymail.com","6245","0","0"
"2012/03/13_05:01","pamoran.net/forum/go.php?sid=1","206.188.192.34","vux.netsolhost.com.","Leads to Blackhole exploit","Skific, Albert / albjski12@ymail.com","6245","0","0"
"2012/03/17_20:32","-","31.186.102.170/lolomgfucku/3214spackasd324/","-","Bleeding Life exploit kit","-","49505","0","0"
"2012/03/17_20:32","-","31.186.102.170/lolomgfucku/3214spackasd324//download_file.php?e=JavaSignedApplet","-","trojan","-","49505","0","0"
"2014/03/23_10:15","galaxypanel.pw/insert.php?&t=silent&p=mjner.com&b=MSIE&o=OS&u=USAR&j=javaVersion&e=","198.20.67.77","-","Drive-by.GalaxyPanel.pw (Ref: mjner.com)","Registrant Email:f98a69b5ccfc43ed828cc5ae6b11a477.protect@whoisguard.com","32475","0","0"
"2014/03/23_10:15","mjner.com/update/funer.js","100.42.50.110","100.42.50.110-static.reverse.mysitehosted.com.","Drive-by.GalaxyPanel.pw","Registrar Abuse Contact abuse@enom.com","36351","0","0"
"2012/04/01_19:58","-","178.248.85.67/zeus/config.bin","67.85.248.178.sta.211.ru.","zeus config file","-","41794","0","0"
"2012/04/01_19:58","-","178.248.85.67/zeus/gate.php","67.85.248.178.sta.211.ru.","zeus drop zone","-","41794","0","0"
"2012/04/02_20:11","-","193.107.19.80/inter/gate.php?hwid=4281525696&pc=COMPUTERNAME&localip=127.0.0.1&winver=x32","-","malware calls home","-","197794","0","0"
"2012/04/05_08:08","-","211.44.250.173:8080/navigator/jueoaritjuir.php","-","Phoenix exploit kit","-","9318","0","0"
"2012/04/05_08:08","-","180.235.150.72:8080/navigator/jueoaritjuir.php","-","Phoenix exploit kit","-","45731","0","0"
"2012/04/08_09:23","-","188.127.249.241/~alert/alert.php?id=5","-","Message text for Ransom","-","48172","0","0"
"2012/04/09_12:25","-","112.78.124.115:8080/navigator/jueoaritjuir.php","-","Phoenix exploit kit","-","9371","0","0"
"2012/04/10_08:31","-","88.190.22.72:8080/navigator/jueoaritjuir.php","sd-29537.dedibox.fr.","Phoenix exploit kit","-","12322","0","0"
"2012/04/10_08:31","-","89.31.145.154:8080/navigator/jueoaritjuir.php","vserver-mpfppr2.nexen.net.","Phoenix exploit kit","-","41628","0","0"
"2012/04/10_08:31","-","62.85.27.129:8080/navigator/jueoaritjuir.php","sw-gbit-1.gw.27-129.ime.lv.","Phoenix exploit kit","-","39201","0","0"
"2012/04/10_08:31","-","219.94.194.138:8080/navigator/jueoaritjuir.php","-","Phoenix exploit kit","-","9371","0","0"
"2012/04/11_20:36","-","62.109.29.101/a/xwy.php?i=15","geovanne.fvds.ru.","Zeus trojan","-","29182","0","0"
"2012/04/12_15:12","-","69.194.192.229/q.php?f=7245d&e=2","-","Zeus trojan","-","14670","0","0"
"2012/04/12_20:21","-","91.195.254.71/?a8b15ffc5b06664b1e119cc1c6942b3d","-","trojan Ransom message text","-","43997","0","0"
"2012/04/16_14:40","police11.provenprotection.net/?1284cf325cf33aa48aeb29aee89b3473","91.195.254.86","-","Ransom message text","Michelle Arney / -","43997","0","0"
"2012/04/16_14:40","-","91.195.254.86/?1284cf325cf33aa48aeb29aee89b3473","-","Ransom message text","-","43997","0","0"
"2012/04/16_14:40","-","91.195.254.74/?b933de68eae80dadb34b9d4b889575eb","-","Ransom message text","-","43997","0","0"
"2012/04/19_21:48","senzatel.com/lidn.html","66.147.242.185","box585.bluehost.com.","obfuscated iframe leads to Blackhole exploit kit","Senzatel / jla@s1wc.com","46606","0","0"
"2014/03/23_10:15","mjner.com/update/drre.js","100.42.50.110","100.42.50.110-static.reverse.mysitehosted.com.","Drive-by.GalaxyPanel.pw","Registrar Abuse Contact abuse@enom.com","36351","0","0"
"2012/04/20_06:03","qbike.com.br/lidn.html","200.98.197.57","whl0058.whservidor.com.","obfuscated iframe leads to Blackhole exploit kit","BRT Studio / contato@brtstudio.com.br","7162","0","0"
"2012/04/20_15:11","-","91.196.216.64/s.php?ref=referrer&cls=colorDepth&sw=width&sh=height&dc=charset&lc=location&ua=userAgent","-","Exploit","-","43239","0","0"
"2012/04/23_22:31","serraikizimi.gr/akAYd6dn/index.html","184.173.80.199","184.173.80.199-static.reverse.softlayer.com.","leads to Blackhole exploit kit","-","36351","0","0"
"2012/04/25_15:20","www.ypu.edu.tw/js/tjava.html","120.106.194.6","epage.ypu.edu.tw.","java exploits for Windows/Linux/MacOSX","TANet, Administrator tanetadm@moe.edu.tw","1659","0","0"
"2014/03/23_10:15","mjner.com/update/depoly.js","100.42.50.110","100.42.50.110-static.reverse.mysitehosted.com.","Drive-by.GalaxyPanel.pw","Registrar Abuse Contact abuse@enom.com","36351","0","0"
"2012/04/30_16:15","-","91.223.223.244/c.bin","91.223.223.244.hostpro.com.ua.","zeus config file","-","21219","0","0"
"2012/04/30_16:15","-","91.223.223.244/b.php","91.223.223.244.hostpro.com.ua.","zeus drop zone","-","21219","0","0"
"2012/04/30_16:15","-","188.40.168.128/c.bin","static.128.168.40.188.clients.your-server.de.","zeus config file","-","24940","0","0"
"2012/04/30_16:15","-","188.40.168.128/b.php","static.128.168.40.188.clients.your-server.de.","zeus drop zone","-","24940","0","0"
"2012/05/02_13:48","-","194.183.224.73/out/out.htm","www.van-helden.net.","Java exploits serves Poison Ivy","-","5463","0","0"
"2012/05/05_12:32","-","46.166.146.110/","-","AnonJDB Control Panel","-","57668","0","0"
"2012/05/06_18:07","www8.0zz0.com/2012/05/05/18/394995639.gif","70.38.12.107","-","trojan Ransom","Arabic-web / -","32613","0","0"
"2012/05/06_18:07","www12.0zz0.com/2012/05/06/00/464591666.gif","67.205.89.53","-","trojan","Arabic-web / -","32613","0","0"
"2012/05/07_13:49","-","91.202.244.89/files/957f2","-","Ransom WindowsSecurity","-","44784","0","0"
"2012/05/07_13:49","-","91.202.244.89/files/a69fa","-","Ransom WindowsSecurity","-","44784","0","0"
"2012/05/07_13:49","-","91.202.244.89/files/bdd35","-","Ransom WindowsSecurity","-","44784","0","0"
"2012/05/07_21:32","-","91.202.244.89/files/957f2","-","Ransom.WindowsSecurity","-","44784","0","0"
"2012/05/07_21:32","-","91.202.244.89/files/a69fa","-","Ransom.WindowsSecurity","-","44784","0","0"
"2012/05/07_21:32","-","91.202.244.89/files/bdd35","-","Ransom.WindowsSecurity","-","44784","0","0"
"2014/03/23_10:15","mjner.com/update/","100.42.50.110","100.42.50.110-static.reverse.mysitehosted.com.","Drive-by.GalaxyPanel.pw","Registrar Abuse Contact abuse@enom.com","36351","0","0"
"2012/05/10_12:55","-","91.202.244.89/files/920b8","-","Ransom WindowsSecurity","-","44784","0","0"
"2012/05/10_12:55","-","91.202.244.89/files/443aa","-","Ransom WindowsSecurity","-","44784","0","0"
"2014/03/23_10:15","mjner.com/update/mcsupdate.exe","100.42.50.110","100.42.50.110-static.reverse.mysitehosted.com.","Trojan.Ransom, Drive-by.GalaxyPanel.pw","Registrar Abuse Contact abuse@enom.com","36351","0","0"
"2012/05/17_19:33","bbc-world-news.co.uk/mind/in.cgi?20","146.185.218.146","-","Leads to exploit + fraud","MOLA / -","57894","0","0"
"2014/03/23_10:15","metrocuadro.com.ve/coolest/2013googledocs/","66.111.47.8","cinaruco.tepuyserver.net.","Backdoor.IRCBot","-","21840","0","0"
"2014/03/23_10:15","www.petpleasers.ca/templates/rhuk_milkyway/images/red/sll.exe","66.49.201.136","-","Trojan.Dropper","-","33139","0","0"
"2014/03/23_10:15","rightmoveit.co.uk/Photo/video1.swf","212.1.211.104","srv211-104.hosting24.com.","Java.Drive-By","Ryan Taylor / -","47583","0","0"
"2012/05/31_21:49","-","184.154.76.237/search.php?q=fa16f5d3def51288","184.154.76.237.virtualsrv.com.","Exploit","-","32475","0","0"
"2014/03/23_10:15","rightmoveit.co.uk/Photo/gallery.exe","212.1.211.104","srv211-104.hosting24.com.","Trojan","Ryan Taylor / -","47583","0","0"
"2012/05/31_21:49","dimenal.com.br/cUEDN4w2/index.html?s=883&lid=2267&elq=11f7b1b5179f45b09737bdf10d0fe61f","187.19.96.13","server03.certto.com.br.","Leads to exploit kits","antonio sestito sobrinho / dimenal@hotmail.com","28130","0","0"
"2012/05/31_21:49","dimenal.com.br/HHv0oxBP/index.html?s=883&lid=2298&elq=11f7b1b5179f45b09737bdf10d0fe61f","187.19.96.13","server03.certto.com.br.","Leads to exploit kits","antonio sestito sobrinho / dimenal@hotmail.com","28130","0","0"
"2014/03/23_10:15","rightmoveit.co.uk/Photo/SignedCryptoSuite.jar","212.1.211.104","srv211-104.hosting24.com.","Java.Drive-by","Ryan Taylor / -","47583","0","0"
"2014/03/23_10:15","rightmoveit.co.uk/Photo/rg1.exe","212.1.211.104","srv211-104.hosting24.com.","Trojan","Ryan Taylor / -","47583","0","0"
"2014/03/23_10:15","rightmoveit.co.uk/Photo/","212.1.211.104","srv211-104.hosting24.com.","Java.Drive-by","Ryan Taylor / -","47583","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=8","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=9","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=6","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=7","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=5","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=3","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=4","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2012/05/31_21:49","miespaciopilates.com/7Fy2FzNg/index.html","69.61.18.58","linux51.webhosting-network-services.com.","Leads to exploit kits","Pablo Pianetti / -","22653","0","0"
"2012/05/31_21:49","puenteaereo.info/fHA5c5iw/index.html?s=883&lid=2231&elq=11f7b1b5179f45b09737bdf10d0fe61f","50.22.86.10","50.22.86.10-static.reverse.softlayer.com.","Leads to exploit kits","Laura Margolis / laura@areasur.com.uy","36351","0","0"
"2012/05/31_21:49","puenteaereo.info/fHA5c5iw/index.html?s=883&lid=2270&elq=11f7b1b5179f45b09737bdf10d0fe61f","50.22.86.10","50.22.86.10-static.reverse.softlayer.com.","Leads to exploit kits","Laura Margolis / laura@areasur.com.uy","36351","0","0"
"2012/05/31_21:49","puenteaereo.info/KE3pt5Ye/index.html?s=883&lid=2328&elq=11f7b1b5179f45b09737bdf10d0fe61f","50.22.86.10","50.22.86.10-static.reverse.softlayer.com.","Leads to exploit kits","Laura Margolis / laura@areasur.com.uy","36351","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=12","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2014/03/23_10:15","-","203.172.131.99/personal/?name=download&file=readdownload&id=11","-","VBScript.Drive-by, Backdoor.IRCBot","-","23974","0","0"
"2012/05/31_21:49","seventeen.co.za/cUEDN4w2/index.html?s=883&lid=2225&elq=11f7b1b5179f45b09737bdf10d0fe61f","74.84.143.4","www.seventeen.co.za.","Leads to exploit kits","domains@multichoice.co.za","14361","0","0"
"2012/05/31_21:49","seventeen.co.za/Kt5AEKXZ/index.html?s=883&lid=2327&elq=11f7b1b5179f45b09737bdf10d0fe61f","74.84.143.4","www.seventeen.co.za.","Leads to exploit kits","domains@multichoice.co.za","14361","0","0"
"2012/05/31_21:49","seventeen.co.za/T3oUBWND/index.html?s=883&lid=2240&elq=11f7b1b5179f45b09737bdf10d0fe61f","74.84.143.4","www.seventeen.co.za.","Leads to exploit kits","domains@multichoice.co.za","14361","0","0"
"2012/06/01_21:45","-","95.163.104.80/spielberg/start.php","-","Ransom message text","-","12695","0","0"
"2012/06/08_09:52","www.prfelectrical.com.au/wp-content/themes/esp/wp-local.htm","174.127.107.174","slmp-550-34.slc.westdc.net.","obfuscated iframe leads to Blackhole exploit kit","Phil Fraser / Visit whois.ausregistry.com.au for Web based WhoIs","29854","0","0"
"2012/06/08_09:52","www.serciudadano.com.ar/wp-content/uploads/report.htm","201.216.232.12","marte.xmundo.net.","obfuscated iframe leads to Blackhole exploit kit","-","16814","0","0"
"2014/03/21_13:13","zjjlf.croukwexdbyerr.net/zyso.cgi?16","66.96.195.49","66-96-195-49.static.hostnoc.net.","redirects to exploit kit","Registrar Abuse Contact abuse@web.com","21788","0","0"
"2012/06/19_07:03","www.panazan.ro/online/libraries/pattemplate/patTemplate/Modifier/HTML/im/o/z/3pingo/cfg.bin","89.42.216.47","server20.whmpanels.com.","zeus config file","-","5606","0","0"
"2012/06/19_07:03","www.panazan.ro/online/libraries/pattemplate/patTemplate/Modifier/HTML/im/o/z/3pingo/gate.php","89.42.216.47","server20.whmpanels.com.","zeus drop zone","-","5606","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/W.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2012/06/19_11:36","www.poffet.net/mail.htm","91.121.34.58","91-121-34-58.ovh.net.","obfuscated iframe leads to Blackhole exploit kit","~ / e69228a02c17fa0d9d67efbb61098744-p1248@contact.gandi.net","16276","0","0"
"2012/06/21_19:08","-","216.18.228.149/~anon/jdb/inf.php?id=455cec1f823b2f0a13dd26655ac6bcfa","-","Java drive-by","-","33569","0","0"
"2012/06/25_08:01","luckpacking.net/mail.htm","222.73.178.224","mail.shanghai-channel.cn.","obfsucated iframe leads to Blackhole exploit kit","info@shanghai-channel.com","4812","0","0"
"2012/06/26_05:59","ns1.updatesdns.org/static.htmls","46.17.102.124","node-46.17.102.124.reverse.x4b.org.","zeus config file","cao yang / zxhxnjsgh@126.com","49335","0","0"
"2012/06/28_18:05","mahabad-samaschools.ir/dntymhoQ/index.html","70.38.38.41","ip-70-38-38-41.static.privatedns.com.","leads to Blackhole exploit kit","kamran mosazadeh / mahabad.sama@gmail.com","32613","0","0"
"2012/06/28_18:05","topdecornegocios.com.br/EiqyDBxS/index.html","187.108.197.177","cloud.allsite.com.br.","leads to Blackhole exploit kit","Registro Allsitte / allsitte@allsitte.com.br","18479","0","0"
"2012/06/28_18:05","win2150.vs.easily.co.uk/f49oj2TB/index.html","62.128.158.240","-","leads to Blackhole exploit kit","Group NBT PLC / -","8912","0","0"
"2012/06/28_18:05","stailapoza.ro/9kxmzBou/index.html","89.42.216.129","server-0075.whmpanels.com.","leads to Blackhole exploit kit","-","5606","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/vein.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2012/06/28_18:05","qualityindustrialcoatings.com/wM19L5ST/index.html","50.22.112.155","50.22.112.155-static.reverse.softlayer.com.","leads to Blackhole exploit kit","Quality Collision Inc. / -","36351","0","0"
"2012/06/28_18:05","www.avrakougioumtzi.gr/r3qd8wqB/index.html","174.142.189.88","superwebmax8.gr.","leads to Blackhole exploit kit","-","32613","0","0"
"2012/06/28_21:29","-","91.223.82.58/~rivernig/19/config.bin","-","Zeus config file","-","51430","0","0"
"2012/06/28_21:29","-","91.223.82.58/~rivernig/19/gate.php","-","Zeus drop zone","-","51430","0","0"
"2012/06/29_21:50","-","188.190.98.132/ph/dmg5.php?i=8","ip-188-190-98-132.hosted-in.infiumhost.com.","trojan Gataka","-","197145","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/s4x.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/s2x.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2012/07/03_13:17","wetjane.x10.mx/","69.175.121.66","boru.x10hosting.com.","Java exploit","x10 Hosting / % by email at ayuda@nic.mx .","32475","0","0"
"2012/07/03_13:43","-","69.162.82.26/version2/webber/1/config.bin","26-82-162-69.static.reverse.lstn.net.","Zeus config file","-","46475","0","0"
"2012/07/03_13:43","-","69.162.82.26/version2/webber/1/gate.php","26-82-162-69.static.reverse.lstn.net.","Zeus drop zone","-","46475","0","0"
"2012/07/05_12:06","-","91.202.244.122/files/2f646","-","Ransom WindowsSecurity","-","44784","0","0"
"2012/07/05_12:06","-","91.202.244.122/files/2c753","-","Ransom WindowsSecurity","-","44784","0","0"
"2012/07/05_12:06","-","91.202.244.122/files/36cf4","-","Ransom WindowsSecurity","-","44784","0","0"
"2012/07/06_06:07","storgas.co.rs/ahinfo.html","217.26.70.72","-","obfuscated iframe leads to Blackhole exploit kit","-","15982","0","0"
"2012/07/14_19:38","-","109.163.225.232/download.php?id=25","lh17626.limehost.ro.","Trojan","-","39743","0","0"
"2012/07/15_00:08","-","66.175.212.25/pony/gate.php","li509-25.members.linode.com.","Blackhole exploit calls home","-","8001","0","0"
"2012/07/15_00:08","-","203.63.5.190/2m0AZfuu/WM4.exe","24x7Shop.cyberefficiency.com.au.","Trojan","-","2764","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/s2.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/m.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/digitalcoinminer.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/dgc4x.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/dc.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2012/07/20_23:08","elew72isst.rr.nu/mm.php?d=x1","194.28.115.150","h150-115.net.lan-rybnitsa.com.","Leads to Fake AV","InfoRelay abuse@sitelutions.com","48691","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/bz.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/BR.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/aurcoinlab.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2013/05/29_09:54","markbruinink.nl/wp-admin/cnt.php","46.244.13.6","www1.hitnet.nl.","redirects to exploit kit","-","51088","0","0"
"2012/08/30_06:59","www.perupuntocom.com/claroideas.exe","68.178.254.187","p3slh042.shr.phx3.secureserver.net.","trojan","Registercom / domainregistrar@register.com","26496","0","0"
"2012/10/01_19:10","www.asu.msmu.ru/templates/atomic/check.php","89.248.176.24","sites.msmu.ru.","iframe leads to Blackhole exploit kit 2.0","-","34687","0","0"
"2012/10/01_19:21","www.parfumer.by/templates/atomic/check.php","93.125.99.10","vh40.hoster.by.","iframe leads to Blackhole exploit kit 2.0","-","6697","0","0"
"2012/10/10_19:23","-","149.47.151.198/Web/links/replacement-based_destroy-varies.php","ip-149-47-151-198.iplocal.","Blackhole exploit kit 2.0","-","36444","0","0"
"2012/10/10_20:33","-","178.73.230.97/Home/links/crashes_worked-words-bytes.php","-","Blackhole exploit kit 2.0","-","42708","0","0"
"2012/10/11_13:05","-","149.47.132.201/Web/links/replacement-based_destroy-varies.php","ip-149-47-132-201.iplocal.","Blackhole exploit kit 2.0","-","36444","0","0"
"2012/10/15_12:25","-","149.47.134.194/Web/links/replacement-based_destroy-varies.php","ip-149-47-134-194.iplocal.","Blackhole exploit kit 2.0","-","36444","0","0"
"2012/10/17_15:40","-","129.121.130.156/Url/links/deemed_registers.php","ip-129-121-130-156.local.","Blackhole exploit kit 2.0","-","36444","0","0"
"2014/03/21_09:24","www.two-of-us.at/images/au4x.exe","85.158.181.11","server143-han.de-nserver.de.","Trojan.FakeFlash","Engelbert Kronsteiner / office@pch.at","34432","0","0"
"2012/10/22_16:57","-","216.245.192.62/links/came_broadcasting_taking-various.php","62-192-245-216.static.reverse.lstn.net.","Blackhole exploit kit 2.0","-","46475","0","0"
"2012/10/22_17:28","-","65.75.179.214/Url/links/deemed_registers.php","ip-65-75-179-214.local.","Blackhole exploit kit 2.0","-","36444","0","0"
"2012/10/22_19:57","vdh-rimbach.de/oben/oben.htm","81.169.145.67","w03.rzone.de.","iframe on compromised site leads to Blackhole exploit kit","hostmaster@strato.de","6724","0","0"
"2012/10/22_20:29","-","178.73.224.97/Home/links/crashes_worked-words-bytes.php","-","Blackhole exploit kit 2.0","-","42708","0","0"
"2012/10/24_20:51","xamateurpornlic.www1.biz/latest/xxx-porn-movie.avi.exe","94.199.53.203","ded-srv-pool-53-203.23net.hu.","trojan ZeroAccess/Sirefef","ChangeIP Network Operations / noc@changeip.com","30836","0","0"
